Tamanho do Download (KB),Data do Download,Fuso Horário,Nome do Arquivo,Início do Ciclo AD,Tipo de Arquivo,Horário Sinótico,Tipo de Observação,Data da Observação
61781616,2025-03-08 15:15:15,+0000,gdas.t12z.prepbufr.nr.20250220,2025-03-08 15:16:19,gdas,12,prepbufr,2025-02-20 12:00:00
119873168,2025-03-08 15:15:27,+0000,gdas.t12z.satwnd.tm00.bufr_d.20250220,2025-03-08 15:16:19,gdas,12,satwnd,2025-02-20 12:00:00
13851488,2025-03-08 15:50:14,+0000,gdas.t18z.1bamua.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,1bamua,2025-02-20 18:00:00
15190320,2025-03-08 15:50:15,+0000,gdas.t18z.1bhrs4.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,1bhrs4,2025-02-20 18:00:00
0,2025-03-08 15:50:11,+0000,gdas.t18z.airsev.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,airsev,2025-02-20 18:00:00
217747208,2025-03-08 15:50:23,+0000,gdas.t18z.atms.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,atms,2025-02-20 18:00:00
1480798000,2025-03-08 15:50:54,+0000,gdas.t18z.crisf4.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,crisf4,2025-02-20 18:00:00
24068888,2025-03-08 15:50:18,+0000,gdas.t18z.eshrs3.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,eshrs3,2025-02-20 18:00:00
35720736,2025-03-08 15:50:12,+0000,gdas.t18z.esmhs.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,esmhs,2025-02-20 18:00:00
10555256,2025-03-08 15:50:19,+0000,gdas.t18z.gome.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,gome,2025-02-20 18:00:00
1997576,2025-03-08 15:50:16,+0000,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250220,2025-03-08 15:51:22,gdas,18,gpsipw,2025-02-20 18:00:00
53166968,2025-03-08 15:50:37,+0000,gdas.t18z.gpsro.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,gpsro,2025-02-20 18:00:00
818819384,2025-03-08 15:50:35,+0000,gdas.t18z.mtiasi.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,mtiasi,2025-02-20 18:00:00
0,2025-03-08 15:50:17,+0000,gdas.t18z.osbuv8.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,osbuv8,2025-02-20 18:00:00
53993184,2025-03-08 15:50:56,+0000,gdas.t18z.prepbufr.nr.20250220,2025-03-08 15:51:22,gdas,18,prepbufr,2025-02-20 18:00:00
172274832,2025-03-08 15:50:26,+0000,gdas.t18z.satwnd.tm00.bufr_d.20250220,2025-03-08 15:51:22,gdas,18,satwnd,2025-02-20 18:00:00
13577032,2025-03-08 16:24:12,+0000,gdas.t00z.1bamua.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,1bamua,2025-02-21 00:00:00
15239408,2025-03-08 16:24:16,+0000,gdas.t00z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,1bhrs4,2025-02-21 00:00:00
0,2025-03-08 16:24:10,+0000,gdas.t00z.airsev.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,airsev,2025-02-21 00:00:00
217243424,2025-03-08 16:24:23,+0000,gdas.t00z.atms.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,atms,2025-02-21 00:00:00
1483755464,2025-03-08 16:24:55,+0000,gdas.t00z.crisf4.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,crisf4,2025-02-21 00:00:00
29565944,2025-03-08 16:24:15,+0000,gdas.t00z.eshrs3.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,eshrs3,2025-02-21 00:00:00
59800112,2025-03-08 16:24:14,+0000,gdas.t00z.esmhs.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,esmhs,2025-02-21 00:00:00
10588784,2025-03-08 16:24:20,+0000,gdas.t00z.gome.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,gome,2025-02-21 00:00:00
1625120,2025-03-08 16:24:19,+0000,gdas.t00z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 16:25:24,gdas,00,gpsipw,2025-02-21 00:00:00
53748192,2025-03-08 16:24:39,+0000,gdas.t00z.gpsro.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,gpsro,2025-02-21 00:00:00
819023568,2025-03-08 16:24:37,+0000,gdas.t00z.mtiasi.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,mtiasi,2025-02-21 00:00:00
0,2025-03-08 16:24:17,+0000,gdas.t00z.osbuv8.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,osbuv8,2025-02-21 00:00:00
61634432,2025-03-08 16:24:56,+0000,gdas.t00z.prepbufr.nr.20250221,2025-03-08 16:25:24,gdas,00,prepbufr,2025-02-21 00:00:00
148843888,2025-03-08 16:24:26,+0000,gdas.t00z.satwnd.tm00.bufr_d.20250221,2025-03-08 16:25:24,gdas,00,satwnd,2025-02-21 00:00:00
13796816,2025-03-08 20:53:17,+0000,gdas.t06z.1bamua.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,1bamua,2025-02-21 06:00:00
15213664,2025-03-08 20:53:15,+0000,gdas.t06z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,1bhrs4,2025-02-21 06:00:00
0,2025-03-08 20:53:11,+0000,gdas.t06z.airsev.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,airsev,2025-02-21 06:00:00
217916976,2025-03-08 20:53:24,+0000,gdas.t06z.atms.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,atms,2025-02-21 06:00:00
1490165408,2025-03-08 20:53:53,+0000,gdas.t06z.crisf4.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,crisf4,2025-02-21 06:00:00
22173744,2025-03-08 20:53:12,+0000,gdas.t06z.eshrs3.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,eshrs3,2025-02-21 06:00:00
32800648,2025-03-08 20:53:19,+0000,gdas.t06z.esmhs.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,esmhs,2025-02-21 06:00:00
10739032,2025-03-08 20:53:21,+0000,gdas.t06z.gome.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,gome,2025-02-21 06:00:00
2011744,2025-03-08 20:53:16,+0000,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 20:54:23,gdas,06,gpsipw,2025-02-21 06:00:00
51082696,2025-03-08 20:53:37,+0000,gdas.t06z.gpsro.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,gpsro,2025-02-21 06:00:00
819101904,2025-03-08 20:53:36,+0000,gdas.t06z.mtiasi.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,mtiasi,2025-02-21 06:00:00
0,2025-03-08 20:53:20,+0000,gdas.t06z.osbuv8.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,osbuv8,2025-02-21 06:00:00
55426176,2025-03-08 20:53:14,+0000,gdas.t06z.prepbufr.nr.20250221,2025-03-08 20:54:23,gdas,06,prepbufr,2025-02-21 06:00:00
102895384,2025-03-08 20:53:27,+0000,gdas.t06z.satwnd.tm00.bufr_d.20250221,2025-03-08 20:54:23,gdas,06,satwnd,2025-02-21 06:00:00
14109928,2025-03-08 21:28:13,+0000,gdas.t12z.1bamua.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,1bamua,2025-02-21 12:00:00
15676848,2025-03-08 21:28:15,+0000,gdas.t12z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,1bhrs4,2025-02-21 12:00:00
0,2025-03-08 21:28:11,+0000,gdas.t12z.airsev.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,airsev,2025-02-21 12:00:00
217257328,2025-03-08 21:28:25,+0000,gdas.t12z.atms.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,atms,2025-02-21 12:00:00
1486489880,2025-03-08 21:28:55,+0000,gdas.t12z.crisf4.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,crisf4,2025-02-21 12:00:00
24896424,2025-03-08 21:28:12,+0000,gdas.t12z.eshrs3.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,eshrs3,2025-02-21 12:00:00
44672008,2025-03-08 21:28:19,+0000,gdas.t12z.esmhs.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,esmhs,2025-02-21 12:00:00
10551904,2025-03-08 21:28:17,+0000,gdas.t12z.gome.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,gome,2025-02-21 12:00:00
2019104,2025-03-08 21:28:16,+0000,gdas.t12z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 21:29:25,gdas,12,gpsipw,2025-02-21 12:00:00
55032184,2025-03-08 21:28:39,+0000,gdas.t12z.gpsro.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,gpsro,2025-02-21 12:00:00
799745912,2025-03-08 21:28:37,+0000,gdas.t12z.mtiasi.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,mtiasi,2025-02-21 12:00:00
0,2025-03-08 21:28:20,+0000,gdas.t12z.osbuv8.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,osbuv8,2025-02-21 12:00:00
62033888,2025-03-08 21:28:22,+0000,gdas.t12z.prepbufr.nr.20250221,2025-03-08 21:29:25,gdas,12,prepbufr,2025-02-21 12:00:00
121356168,2025-03-08 21:28:28,+0000,gdas.t12z.satwnd.tm00.bufr_d.20250221,2025-03-08 21:29:25,gdas,12,satwnd,2025-02-21 12:00:00
13842688,2025-03-08 22:04:13,+0000,gdas.t18z.1bamua.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,1bamua,2025-02-21 18:00:00
15215120,2025-03-08 22:04:15,+0000,gdas.t18z.1bhrs4.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,1bhrs4,2025-02-21 18:00:00
0,2025-03-08 22:04:10,+0000,gdas.t18z.airsev.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,airsev,2025-02-21 18:00:00
218013256,2025-03-08 22:04:22,+0000,gdas.t18z.atms.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,atms,2025-02-21 18:00:00
1480590312,2025-03-08 22:04:52,+0000,gdas.t18z.crisf4.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,crisf4,2025-02-21 18:00:00
22638432,2025-03-08 22:04:14,+0000,gdas.t18z.eshrs3.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,eshrs3,2025-02-21 18:00:00
32024272,2025-03-08 22:04:11,+0000,gdas.t18z.esmhs.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,esmhs,2025-02-21 18:00:00
10775080,2025-03-08 22:04:18,+0000,gdas.t18z.gome.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,gome,2025-02-21 18:00:00
2014056,2025-03-08 22:04:16,+0000,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250221,2025-03-08 22:05:24,gdas,18,gpsipw,2025-02-21 18:00:00
48769176,2025-03-08 22:04:36,+0000,gdas.t18z.gpsro.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,gpsro,2025-02-21 18:00:00
821339304,2025-03-08 22:04:34,+0000,gdas.t18z.mtiasi.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,mtiasi,2025-02-21 18:00:00
0,2025-03-08 22:04:19,+0000,gdas.t18z.osbuv8.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,osbuv8,2025-02-21 18:00:00
52297072,2025-03-08 22:04:54,+0000,gdas.t18z.prepbufr.nr.20250221,2025-03-08 22:05:24,gdas,18,prepbufr,2025-02-21 18:00:00
167518160,2025-03-08 22:04:25,+0000,gdas.t18z.satwnd.tm00.bufr_d.20250221,2025-03-08 22:05:24,gdas,18,satwnd,2025-02-21 18:00:00
13531264,2025-03-08 22:38:18,+0000,gdas.t00z.1bamua.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,1bamua,2025-02-22 00:00:00
15229656,2025-03-08 22:38:15,+0000,gdas.t00z.1bhrs4.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,1bhrs4,2025-02-22 00:00:00
0,2025-03-08 22:38:10,+0000,gdas.t00z.airsev.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,airsev,2025-02-22 00:00:00
217149360,2025-03-08 22:38:23,+0000,gdas.t00z.atms.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,atms,2025-02-22 00:00:00
1481263224,2025-03-08 22:38:53,+0000,gdas.t00z.crisf4.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,crisf4,2025-02-22 00:00:00
28147248,2025-03-08 22:38:12,+0000,gdas.t00z.eshrs3.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,eshrs3,2025-02-22 00:00:00
58110296,2025-03-08 22:38:17,+0000,gdas.t00z.esmhs.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,esmhs,2025-02-22 00:00:00
10561200,2025-03-08 22:38:14,+0000,gdas.t00z.gome.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,gome,2025-02-22 00:00:00
1839672,2025-03-08 22:38:19,+0000,gdas.t00z.gpsipw.tm00.bufr_d.nr.20250222,2025-03-08 22:39:24,gdas,00,gpsipw,2025-02-22 00:00:00
48904432,2025-03-08 22:38:38,+0000,gdas.t00z.gpsro.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,gpsro,2025-02-22 00:00:00
820505816,2025-03-08 22:38:36,+0000,gdas.t00z.mtiasi.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,mtiasi,2025-02-22 00:00:00
0,2025-03-08 22:38:13,+0000,gdas.t00z.osbuv8.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,osbuv8,2025-02-22 00:00:00
59626872,2025-03-08 22:38:55,+0000,gdas.t00z.prepbufr.nr.20250222,2025-03-08 22:39:24,gdas,00,prepbufr,2025-02-22 00:00:00
130467016,2025-03-08 22:38:25,+0000,gdas.t00z.satwnd.tm00.bufr_d.20250222,2025-03-08 22:39:24,gdas,00,satwnd,2025-02-22 00:00:00
13473168,2025-03-09 08:35:16,+0000,gdas.t06z.1bamua.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,1bamua,2025-02-22 06:00:00
14646736,2025-03-09 08:35:12,+0000,gdas.t06z.1bhrs4.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,1bhrs4,2025-02-22 06:00:00
0,2025-03-09 08:35:11,+0000,gdas.t06z.airsev.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,airsev,2025-02-22 06:00:00
218626096,2025-03-09 08:35:22,+0000,gdas.t06z.atms.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,atms,2025-02-22 06:00:00
1491852264,2025-03-09 08:35:53,+0000,gdas.t06z.crisf4.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,crisf4,2025-02-22 06:00:00
20536840,2025-03-09 08:35:13,+0000,gdas.t06z.eshrs3.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,eshrs3,2025-02-22 06:00:00
29982376,2025-03-09 08:35:17,+0000,gdas.t06z.esmhs.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,esmhs,2025-02-22 06:00:00
10778256,2025-03-09 08:35:18,+0000,gdas.t06z.gome.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,gome,2025-02-22 06:00:00
2027176,2025-03-09 08:35:14,+0000,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250222,202509-0303-09 03:44:11,gdas,06,gpsipw,2025-02-22 06:00:00
50853080,2025-03-09 08:35:36,+0000,gdas.t06z.gpsro.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,gpsro,2025-02-22 06:00:00
817334888,2025-03-09 08:35:32,+0000,gdas.t06z.mtiasi.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,mtiasi,2025-02-22 06:00:00
0,2025-03-09 08:35:19,+0000,gdas.t06z.osbuv8.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,osbuv8,2025-02-22 06:00:00
53973808,2025-03-09 08:35:55,+0000,gdas.t06z.prepbufr.nr.20250222,202509-0303-09 03:44:11,gdas,06,prepbufr,2025-02-22 06:00:00
76539456,2025-03-09 08:35:35,+0000,gdas.t06z.satwnd.tm00.bufr_d.20250222,202509-0303-09 03:44:11,gdas,06,satwnd,2025-02-22 06:00:00
13982120,2025-03-09 09:11:11,+0000,gdas.t12z.1bamua.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,1bamua,2025-02-22 12:00:00
15286536,2025-03-09 09:11:13,+0000,gdas.t12z.1bhrs4.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,1bhrs4,2025-02-22 12:00:00
0,2025-03-09 09:11:10,+0000,gdas.t12z.airsev.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,airsev,2025-02-22 12:00:00
217432512,2025-03-09 09:11:23,+0000,gdas.t12z.atms.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,atms,2025-02-22 12:00:00
1487561176,2025-03-09 09:11:55,+0000,gdas.t12z.crisf4.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,crisf4,2025-02-22 12:00:00
28027680,2025-03-09 09:11:18,+0000,gdas.t12z.eshrs3.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,eshrs3,2025-02-22 12:00:00
45667776,2025-03-09 09:11:14,+0000,gdas.t12z.esmhs.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,esmhs,2025-02-22 12:00:00
10551560,2025-03-09 09:11:16,+0000,gdas.t12z.gome.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,gome,2025-02-22 12:00:00
2030576,2025-03-09 09:11:19,+0000,gdas.t12z.gpsipw.tm00.bufr_d.nr.20250222,2025-03-09 09:12:36,gdas,12,gpsipw,2025-02-22 12:00:00
53461912,2025-03-09 09:11:39,+0000,gdas.t12z.gpsro.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,gpsro,2025-02-22 12:00:00
826099696,2025-03-09 09:11:37,+0000,gdas.t12z.mtiasi.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,mtiasi,2025-02-22 12:00:00
0,2025-03-09 09:11:17,+0000,gdas.t12z.osbuv8.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,osbuv8,2025-02-22 12:00:00
60579208,2025-03-09 09:11:57,+0000,gdas.t12z.prepbufr.nr.20250222,2025-03-09 09:12:36,gdas,12,prepbufr,2025-02-22 12:00:00
100108000,2025-03-09 09:11:26,+0000,gdas.t12z.satwnd.tm00.bufr_d.20250222,2025-03-09 09:12:36,gdas,12,satwnd,2025-02-22 12:00:00
13802576,2025-03-09 09:47:13,+0000,gdas.t18z.1bamua.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,1bamua,2025-02-22 18:00:00
15222960,2025-03-09 09:47:17,+0000,gdas.t18z.1bhrs4.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,1bhrs4,2025-02-22 18:00:00
0,2025-03-09 09:47:11,+0000,gdas.t18z.airsev.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,airsev,2025-02-22 18:00:00
217911264,2025-03-09 09:47:26,+0000,gdas.t18z.atms.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,atms,2025-02-22 18:00:00
1481393736,2025-03-09 09:47:55,+0000,gdas.t18z.crisf4.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,crisf4,2025-02-22 18:00:00
24544912,2025-03-09 09:47:20,+0000,gdas.t18z.eshrs3.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,eshrs3,2025-02-22 18:00:00
37453224,2025-03-09 09:47:14,+0000,gdas.t18z.esmhs.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,esmhs,2025-02-22 18:00:00
10781680,2025-03-09 09:47:22,+0000,gdas.t18z.gome.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,gome,2025-02-22 18:00:00
2024664,2025-03-09 09:47:15,+0000,gdas.t18z.gpsipw.tm00.bufr_d.nr.20250222,2025-03-09 09:48:36,gdas,18,gpsipw,2025-02-22 18:00:00
51146816,2025-03-09 09:47:40,+0000,gdas.t18z.gpsro.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,gpsro,2025-02-22 18:00:00
823042816,2025-03-09 09:47:38,+0000,gdas.t18z.mtiasi.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,mtiasi,2025-02-22 18:00:00
0,2025-03-09 09:47:21,+0000,gdas.t18z.osbuv8.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,osbuv8,2025-02-22 18:00:00
51814192,2025-03-09 09:47:57,+0000,gdas.t18z.prepbufr.nr.20250222,2025-03-09 09:48:36,gdas,18,prepbufr,2025-02-22 18:00:00
136243976,2025-03-09 09:47:29,+0000,gdas.t18z.satwnd.tm00.bufr_d.20250222,2025-03-09 09:48:36,gdas,18,satwnd,2025-02-22 18:00:00
13394832,2025-03-09 10:22:12,+0000,gdas.t00z.1bamua.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,1bamua,2025-02-23 00:00:00
15233072,2025-03-09 10:22:14,+0000,gdas.t00z.1bhrs4.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,1bhrs4,2025-02-23 00:00:00
0,2025-03-09 10:22:11,+0000,gdas.t00z.airsev.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,airsev,2025-02-23 00:00:00
217080192,2025-03-09 10:22:24,+0000,gdas.t00z.atms.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,atms,2025-02-23 00:00:00
1484723448,2025-03-09 10:22:55,+0000,gdas.t00z.crisf4.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,crisf4,2025-02-23 00:00:00
31628624,2025-03-09 10:22:16,+0000,gdas.t00z.eshrs3.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,eshrs3,2025-02-23 00:00:00
71333792,2025-03-09 10:22:19,+0000,gdas.t00z.esmhs.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,esmhs,2025-02-23 00:00:00
10563984,2025-03-09 10:22:20,+0000,gdas.t00z.gome.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,gome,2025-02-23 00:00:00
1852960,2025-03-09 10:22:13,+0000,gdas.t00z.gpsipw.tm00.bufr_d.nr.20250223,2025-03-09 10:23:33,gdas,00,gpsipw,2025-02-23 00:00:00
51261664,2025-03-09 10:22:39,+0000,gdas.t00z.gpsro.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,gpsro,2025-02-23 00:00:00
820217304,2025-03-09 10:22:37,+0000,gdas.t00z.mtiasi.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,mtiasi,2025-02-23 00:00:00
0,2025-03-09 10:22:21,+0000,gdas.t00z.osbuv8.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,osbuv8,2025-02-23 00:00:00
60943504,2025-03-09 10:22:57,+0000,gdas.t00z.prepbufr.nr.20250223,2025-03-09 10:23:33,gdas,00,prepbufr,2025-02-23 00:00:00
138107176,2025-03-09 10:22:27,+0000,gdas.t00z.satwnd.tm00.bufr_d.20250223,2025-03-09 10:23:33,gdas,00,satwnd,2025-02-23 00:00:00
13660088,2025-03-09 14:47:12,+0000,gdas.t06z.1bamua.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,1bamua,2025-02-23 06:00:00
15226424,2025-03-09 14:47:16,+0000,gdas.t06z.1bhrs4.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,1bhrs4,2025-02-23 06:00:00
0,2025-03-09 14:47:11,+0000,gdas.t06z.airsev.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,airsev,2025-02-23 06:00:00
218620440,2025-03-09 14:47:23,+0000,gdas.t06z.atms.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,atms,2025-02-23 06:00:00
1492444672,2025-03-09 14:47:53,+0000,gdas.t06z.crisf4.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,crisf4,2025-02-23 06:00:00
21866768,2025-03-09 14:47:15,+0000,gdas.t06z.eshrs3.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,eshrs3,2025-02-23 06:00:00
34616184,2025-03-09 14:47:14,+0000,gdas.t06z.esmhs.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,esmhs,2025-02-23 06:00:00
10690528,2025-03-09 14:47:19,+0000,gdas.t06z.gome.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,gome,2025-02-23 06:00:00
2007840,2025-03-09 14:47:17,+0000,gdas.t06z.gpsipw.tm00.bufr_d.nr.20250223,2025-03-09 14:48:33,gdas,06,gpsipw,2025-02-23 06:00:00
53799312,2025-03-09 14:47:37,+0000,gdas.t06z.gpsro.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,gpsro,2025-02-23 06:00:00
816750752,2025-03-09 14:47:35,+0000,gdas.t06z.mtiasi.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,mtiasi,2025-02-23 06:00:00
0,2025-03-09 14:47:20,+0000,gdas.t06z.osbuv8.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,osbuv8,2025-02-23 06:00:00
55702224,2025-03-09 14:47:54,+0000,gdas.t06z.prepbufr.nr.20250223,2025-03-09 14:48:33,gdas,06,prepbufr,2025-02-23 06:00:00
105379680,2025-03-09 14:47:26,+0000,gdas.t06z.satwnd.tm00.bufr_d.20250223,2025-03-09 14:48:33,gdas,06,satwnd,2025-02-23 06:00:00
13962896,2025-03-09 15:23:16,+0000,gdas.t12z.1bamua.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,1bamua,2025-02-23 12:00:00
15294080,2025-03-09 15:23:18,+0000,gdas.t12z.1bhrs4.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,1bhrs4,2025-02-23 12:00:00
0,2025-03-09 15:23:10,+0000,gdas.t12z.airsev.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,airsev,2025-02-23 12:00:00
217522648,2025-03-09 15:23:23,+0000,gdas.t12z.atms.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,atms,2025-02-23 12:00:00
1488017104,2025-03-09 15:23:55,+0000,gdas.t12z.crisf4.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,crisf4,2025-02-23 12:00:00
27808024,2025-03-09 15:23:12,+0000,gdas.t12z.eshrs3.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,eshrs3,2025-02-23 12:00:00
54948264,2025-03-09 15:23:14,+0000,gdas.t12z.esmhs.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,esmhs,2025-02-23 12:00:00
10625552,2025-03-09 15:23:20,+0000,gdas.t12z.gome.tm00.bufr_d.20250223,2025-03-09 15:24:34,gdas,12,gome,2025-02-23 12:00:00
